 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
   3.154410124E-01   1.455617274E-01   1.591978234E-01   1.520915290E-01   8.911737832E+00   1.191017935E+01   1.521506177E+01   5.120067971E-01   3.994331921E-01   4.400573866E-01   1.002968815E+01   1.285983330E+01   1.663750582E+01   5.736849160E-02   9.731627812E-02   7.900387749E-02   7.804461905E+00   1.124997705E+01   1.445042459E+01
   3.174419999E-01   1.468975294E-01   1.622161330E-01   1.540076749E-01   8.946704214E+00   1.197797837E+01   1.524140693E+01   5.039413987E-01   4.586873562E-01   4.606774681E-01   9.986290891E+00   1.332311359E+01   1.670541376E+01   7.183923074E-02   8.531781900E-02   7.953688702E-02   7.985937668E+00   1.093276458E+01   1.422349857E+01
   3.194074035E-01   1.462699431E-01   1.642583281E-01   1.534616641E-01   8.945863745E+00   1.198238193E+01   1.523847144E+01   4.777349614E-01   4.365825191E-01   4.974908345E-01   9.844569069E+00   1.355174760E+01   1.690572323E+01   6.754545694E-02   9.889591025E-02   7.705114305E-02   8.104723051E+00   1.082744877E+01   1.399223341E+01
   3.214083910E-01   1.465131883E-01   1.627255563E-01   1.537256910E-01   8.938848947E+00   1.197446005E+01   1.524877992E+01   4.978860330E-01   4.235011259E-01   4.262869471E-01   9.810607942E+00   1.331773459E+01   1.637143657E+01   6.061829016E-02   9.458861135E-02   7.669747216E-02   7.927376159E+00   1.112630525E+01   1.476017715E+01
   3.233424127E-01   1.454417698E-01   1.585475554E-01   1.508593460E-01   8.951011508E+00   1.194921178E+01   1.522373028E+01   4.743042340E-01   4.338892767E-01   4.184600728E-01   9.986798010E+00   1.336467905E+01   1.641833485E+01   6.876908536E-02   8.040541165E-02   7.268397286E-02   8.064430299E+00   1.110099884E+01   1.397851858E+01
   3.253434002E-01   1.449586689E-01   1.592397634E-01   1.514034480E-01   8.943307857E+00   1.195665545E+01   1.519356056E+01   4.917281981E-01   4.483502652E-01   4.147742208E-01   9.965663378E+00   1.323596089E+01   1.721995726E+01   7.033116019E-02   8.558277293E-02   8.331744966E-02   8.407026811E+00   1.126253860E+01   1.415664418E+01
   3.272601962E-01   1.438115526E-01   1.621107073E-01   1.522144326E-01   8.924476248E+00   1.199492472E+01   1.523070868E+01   4.752085635E-01   4.267099297E-01   4.374599382E-01   9.767468706E+00   1.325625899E+01   1.694266195E+01   6.836149754E-02   9.778193300E-02   7.878494211E-02   8.024142460E+00   1.130464987E+01   1.433465831E+01
   3.292612135E-01   1.426809726E-01   1.557101211E-01   1.481822466E-01   8.942377559E+00   1.193901517E+01   1.518425790E+01   4.589787225E-01   3.967349521E-01   4.627866149E-01   9.917892506E+00   1.312940530E+01   1.675505182E+01   5.362940856E-02   8.015011227E-02   7.284247778E-02   8.110313390E+00   1.111482727E+01   1.390921128E+01
   3.312622011E-01   1.414210100E-01   1.545112049E-01   1.483466565E-01   8.939920190E+00   1.197811583E+01   1.520033730E+01   5.091126702E-01   4.015586250E-01   4.281414585E-01   9.961444348E+00   1.366940791E+01   1.745509997E+01   6.534911343E-02   9.187654038E-02   7.619504264E-02   8.174164941E+00   1.114654967E+01   1.410646105E+01
   3.332632184E-01   1.417703690E-01   1.593664740E-01   1.502042419E-01   8.935863637E+00   1.199832895E+01   1.518803115E+01   3.903492174E-01   4.043115246E-01   4.185321018E-01   9.401442571E+00   1.315920046E+01   1.633028742E+01   6.461941329E-02   8.622507540E-02   7.155206262E-02   8.116565714E+00   1.077367093E+01   1.408422206E+01
   3.352641761E-01   1.403905312E-01   1.555251162E-01   1.480814856E-01   8.932944206E+00   1.198112664E+01   1.520253148E+01   4.470716365E-01   3.998716221E-01   4.407155732E-01   9.984863594E+00   1.326985055E+01   1.669821483E+01   6.133640484E-02   8.509785264E-02   7.119602833E-02   8.287430964E+00   1.107260316E+01   1.458496906E+01
   3.372651935E-01   1.389093026E-01   1.505987434E-01   1.470525570E-01   8.898742090E+00   1.195036688E+01   1.518399357E+01   4.586159213E-01   3.867689451E-01   4.069508763E-01   9.920232172E+00   1.325625731E+01   1.600637271E+01   5.825543414E-02   8.779510541E-02   7.184357747E-02   7.989640222E+00   1.111459544E+01   1.345535612E+01
   3.392662108E-01   1.400162029E-01   1.539941398E-01   1.476369264E-01   8.929573061E+00   1.198725950E+01   1.518911729E+01   4.828249075E-01   3.895727299E-01   4.230251262E-01   1.005510740E+01   1.348262032E+01   1.705177762E+01   6.342001734E-02   8.686001247E-02   7.435506980E-02   7.846480687E+00   1.120307047E+01   1.415510911E+01
   3.412671983E-01   1.407720155E-01   1.543421589E-01   1.481587355E-01   8.966144953E+00   1.202238566E+01   1.522727657E+01   4.789667940E-01   3.932615874E-01   4.078358093E-01   1.035280138E+01   1.310375227E+01   1.652624238E+01   6.126795805E-02   8.553297120E-02   7.862236131E-02   8.231557792E+00   1.124463958E+01   1.424951524E+01
   3.432681859E-01   1.398007161E-01   1.525626389E-01   1.465395771E-01   8.959183582E+00   1.200014111E+01   1.520237049E+01   4.702827009E-01   4.089264846E-01   4.489415602E-01   1.010072488E+01   1.320821461E+01   1.668488461E+01   5.875076036E-02   9.355636135E-02   7.490593805E-02   7.834416754E+00   1.114464276E+01   1.402732935E+01
   3.452692032E-01   1.401395667E-01   1.492723609E-01   1.461870801E-01   8.966458654E+00   1.198136084E+01   1.519197320E+01   4.111627394E-01   3.939887276E-01   4.125216450E-01   9.957695758E+00   1.361735232E+01   1.688910789E+01   6.802572906E-02   7.803511158E-02   6.125040076E-02   7.946631427E+00   1.098694485E+01   1.390613646E+01
   3.472701907E-01   1.398096191E-01   1.485914415E-01   1.463553283E-01   8.976168792E+00   1.200841893E+01   1.523824827E+01   4.728382110E-01   3.798577585E-01   3.907997745E-01   1.002271485E+01   1.343163715E+01   1.653417970E+01   6.101437552E-02   8.831878367E-02   6.984876058E-02   7.914872402E+00   1.123503219E+01   1.401367433E+01
   3.492712080E-01   1.408191112E-01   1.514955727E-01   1.474847592E-01   8.995643489E+00   1.204206175E+01   1.523418976E+01   4.668128661E-01   3.859354215E-01   3.851954901E-01   9.929877680E+00   1.315858088E+01   1.628986403E+01   6.409204358E-02   9.320250698E-02   7.512278525E-02   7.768082109E+00   1.106393359E+01   1.448522385E+01
   3.512721956E-01   1.394311847E-01   1.475306710E-01   1.453814978E-01   8.979813903E+00   1.201564173E+01   1.522429253E+01   4.259920859E-01   3.659145682E-01   4.259038757E-01   1.011030178E+01   1.335013860E+01   1.712308761E+01   5.725453302E-02   9.314367104E-02   7.145317125E-02   7.845513599E+00   1.122356826E+01   1.447696124E+01
   3.532731831E-01   1.389512114E-01   1.449137224E-01   1.435663294E-01   8.991179259E+00   1.198205315E+01   1.518202437E+01   3.846217393E-01   3.890188997E-01   3.873480780E-01   9.886707262E+00   1.332096797E+01   1.591701400E+01   6.412327888E-02   7.294135605E-02   6.394395335E-02   7.806134609E+00   1.178458570E+01   1.373264262E+01
   3.552742004E-01   1.386078264E-01   1.485992111E-01   1.444144249E-01   9.009969896E+00   1.205069870E+01   1.518290358E+01   4.466446347E-01   3.903863328E-01   4.455105882E-01   1.026898404E+01   1.355194928E+01   1.662943082E+01   5.969432834E-02   7.932221536E-02   7.153538341E-02   8.082470281E+00   1.100131818E+01   1.414115701E+01
   3.572752178E-01   1.371399003E-01   1.453171101E-01   1.433305816E-01   8.977404968E+00   1.201817987E+01   1.516306591E+01   4.149517596E-01   3.783925393E-01   3.976264554E-01   9.935923912E+00   1.330127974E+01   1.648151646E+01   5.579440756E-02   7.256222075E-02   7.567780365E-02   8.070182528E+00   1.105073676E+01   1.399531301E+01
   3.592762053E-01   1.370865947E-01   1.420264640E-01   1.409970961E-01   8.979217003E+00   1.199806162E+01   1.516034112E+01   4.213598264E-01   4.211960573E-01   4.039483040E-01   9.996787016E+00   1.401049243E+01   1.666154713E+01   6.845720423E-02   7.432447232E-02   6.615064163E-02   8.034270685E+00   1.122296819E+01   1.427197218E+01
   3.612771928E-01   1.360701542E-01   1.433525077E-01   1.424477116E-01   8.998071411E+00   1.203460215E+01   1.519771354E+01   4.363441698E-01   3.885319612E-01   4.088404761E-01   9.790683131E+00   1.361070192E+01   1.672807012E+01   5.883308174E-02   8.371577610E-02   6.139924676E-02   7.989572948E+00   1.115296606E+01   1.473350897E+01
   3.630985916E-01   1.365140895E-01   1.411808422E-01   1.414230720E-01   9.003111551E+00   1.201565915E+01   1.518295764E+01   4.109844317E-01   3.660704389E-01   4.172125832E-01   9.618392062E+00   1.352082903E+01   1.672036567E+01   5.699802355E-02   7.443020051E-02   6.711652865E-02   8.063433788E+00   1.083050706E+01   1.436000582E+01
   3.650996089E-01   1.372843645E-01   1.405718994E-01   1.419724565E-01   9.014432850E+00   1.201694175E+01   1.517787306E+01   4.714255894E-01   3.796164386E-01   3.918270181E-01   9.929089604E+00   1.332187870E+01   1.720325828E+01   6.203438915E-02   8.040315747E-02   6.796856192E-02   8.084544075E+00   1.110097385E+01   1.457749459E+01
   3.670732081E-01   1.361527919E-01   1.406637677E-01   1.420516406E-01   9.003791785E+00   1.207157952E+01   1.518689663E+01   4.507621716E-01   3.718612788E-01   3.778689048E-01   9.882600205E+00   1.337456751E+01   1.652351767E+01   5.543615403E-02   7.745451956E-02   6.836547294E-02   7.778982075E+00   1.091087040E+01   1.446399381E+01
   3.690741956E-01   1.365908826E-01   1.380966493E-01   1.416082369E-01   8.998600722E+00   1.202271362E+01   1.516117039E+01   4.061420264E-01   3.628834080E-01   3.982284796E-01   9.852296487E+00   1.327633725E+01   1.661334091E+01   6.183814850E-02   8.115208806E-02   7.275816870E-02   8.172404036E+00   1.084947210E+01   1.474003952E+01
   3.710305989E-01   1.388435259E-01   1.395497953E-01   1.425851182E-01   9.040255952E+00   1.205936259E+01   1.519451027E+01   4.468576813E-01   3.261073667E-01   4.264534072E-01   1.001301987E+01   1.334016635E+01   1.669716058E+01   5.815639423E-02   6.781880289E-02   7.155382753E-02   7.819301047E+00   1.077062844E+01   1.407771927E+01
   3.730315864E-01   1.372239852E-01   1.387322499E-01   1.420258438E-01   9.026817849E+00   1.207752883E+01   1.521555551E+01   4.380538544E-01   3.833673998E-01   3.892636097E-01   9.937964427E+00   1.324603949E+01   1.683909265E+01   5.466747749E-02   8.785532181E-02   7.024571092E-02   7.925017067E+00   1.097784522E+01   1.433026487E+01
   3.750326037E-01   1.371756666E-01   1.363387030E-01   1.410842977E-01   9.017748270E+00   1.201823876E+01   1.516891932E+01   4.453465746E-01   3.402107264E-01   3.908574746E-01   1.018121380E+01   1.342795769E+01   1.690703975E+01   6.045247662E-02   6.029694670E-02   6.258893574E-02   8.229055880E+00   1.085294875E+01   1.334954706E+01
   3.769429922E-01   1.385379273E-01   1.394258695E-01   1.426292394E-01   9.042614742E+00   1.206332885E+01   1.520614142E+01   4.574203304E-01   3.660145911E-01   3.976785637E-01   1.042977731E+01   1.351397894E+01   1.592776840E+01   6.605549849E-02   6.162960595E-02   6.876543760E-02   8.626398274E+00   1.099756029E+01   1.369295491E+01
   3.789440095E-01   1.370854990E-01   1.349356196E-01   1.396220002E-01   9.036866681E+00   1.205011741E+01   1.518237403E+01   4.718906851E-01   3.606385209E-01   4.058095955E-01   1.017338778E+01   1.361411728E+01   1.721380266E+01   5.890684072E-02   6.839254062E-02   6.544278873E-02   7.921507105E+00   1.105919842E+01   1.424292203E+01
   3.809449971E-01   1.370226460E-01   1.335447568E-01   1.393758549E-01   9.047726191E+00   1.201699474E+01   1.514262218E+01   4.345458557E-01   3.194398417E-01   3.899604145E-01   9.852400945E+00   1.310404258E+01   1.612059981E+01   5.243848327E-02   6.415298080E-02   7.037251310E-02   8.430358233E+00   1.081253973E+01   1.391723687E+01
   3.829460144E-01   1.371262848E-01   1.369666380E-01   1.408325034E-01   9.050174017E+00   1.206906904E+01   1.518494848E+01   4.329745326E-01   3.585947279E-01   3.848701887E-01   1.010647470E+01   1.347939216E+01   1.627190745E+01   5.687721068E-02   7.044863985E-02   6.227046243E-02   7.949622275E+00   1.066760997E+01   1.394407465E+01
   3.849133849E-01   1.359644102E-01   1.326900144E-01   1.387131616E-01   9.045209992E+00   1.206415653E+01   1.516907577E+01   4.238609564E-01   3.508987361E-01   3.591745948E-01   9.875423465E+00   1.304468523E+01   1.618641284E+01   6.079127252E-02   7.374335606E-02   6.322722787E-02   8.027299155E+00   1.102349863E+01   1.368103649E+01
   3.869144022E-01   1.358958774E-01   1.318596143E-01   1.376359923E-01   9.039366334E+00   1.202867059E+01   1.513701833E+01   4.652647838E-01   3.739159058E-01   3.816413943E-01   1.036380751E+01   1.355538626E+01   1.654762055E+01   5.261546288E-02   7.402047209E-02   6.210197533E-02   8.005474977E+00   1.100693835E+01   1.438576332E+01
   3.888635933E-01   1.356351101E-01   1.335873034E-01   1.389779829E-01   9.041926625E+00   1.207581803E+01   1.515473043E+01   4.686474219E-01   3.490682693E-01   4.152984146E-01   1.013734615E+01   1.317405926E+01   1.619182950E+01   6.104543607E-02   6.900484411E-02   7.029502773E-02   8.029710529E+00   1.123745215E+01   1.465401609E+01
   3.908645809E-01   1.349599656E-01   1.290391779E-01   1.370763307E-01   9.036010298E+00   1.204073808E+01   1.515115301E+01   4.149067808E-01   3.476862626E-01   4.132422498E-01   9.961588432E+00   1.325328526E+01   1.628799026E+01   5.722269486E-02   6.620196362E-02   6.944090191E-02   8.221999408E+00   1.114905282E+01   1.435445729E+01
   3.928655982E-01   1.351694420E-01   1.312596869E-01   1.375419285E-01   9.053577348E+00   1.204330082E+01   1.513400509E+01   4.131325812E-01   3.660985376E-01   3.952488336E-01   1.019855914E+01   1.381901273E+01   1.662885479E+01   5.670615048E-02   7.225692306E-02   6.652784166E-02   7.822652861E+00   1.136499524E+01   1.390891803E+01
   3.948666155E-01   1.356615709E-01   1.322598219E-01   1.394617297E-01   9.061290324E+00   1.210996570E+01   1.520001153E+01   4.015589046E-01   3.426661088E-01   4.016569353E-01   9.940103696E+00   1.336500722E+01   1.655001958E+01   6.074397836E-02   7.350872004E-02   6.288400660E-02   7.900351062E+00   1.114201669E+01   1.346319874E+01
   3.968676031E-01   1.339014591E-01   1.279828342E-01   1.359944005E-01   9.045771815E+00   1.205878210E+01   1.511711129E+01   4.177672172E-01   3.328880902E-01   3.501407363E-01   1.014046630E+01   1.340807939E+01   1.644635641E+01   5.486117126E-02   6.505004532E-02   6.423865288E-02   8.159357720E+00   1.117219717E+01   1.419668841E+01
   3.988685906E-01   1.352386642E-01   1.281976225E-01   1.368042461E-01   9.086098615E+00   1.207023932E+01   1.515694900E+01   4.133514991E-01   3.127963962E-01   3.824605191E-01   9.895899072E+00   1.320928527E+01   1.613689683E+01   6.177728992E-02   6.283515722E-02   5.967018324E-02   8.561468756E+00   1.104544497E+01   1.381486764E+01
   4.008696079E-01   1.360004143E-01   1.313445620E-01   1.392275084E-01   9.081277516E+00   1.215939616E+01   1.518618329E+01   4.336362840E-01   3.323604366E-01   3.644843325E-01   1.014024603E+01   1.331536107E+01   1.685981643E+01   5.846869474E-02   7.157977685E-02   6.084334154E-02   8.337552251E+00   1.107114652E+01   1.399581231E+01
   4.028705955E-01   1.356993512E-01   1.270908265E-01   1.368559181E-01   9.090384990E+00   1.207951293E+01   1.512548984E+01   4.363312039E-01   3.293637356E-01   3.778813115E-01   1.002092021E+01   1.331306735E+01   1.668676191E+01   5.004726211E-02   7.136109485E-02   6.528779177E-02   7.978690675E+00   1.125080427E+01   1.414987460E+01
   4.048716128E-01   1.342793293E-01   1.266851127E-01   1.350312120E-01   9.097829981E+00   1.209908767E+01   1.513629386E+01   3.804156078E-01   3.258518926E-01   3.911225945E-01   9.887431436E+00   1.324427750E+01   1.722408679E+01   6.075362853E-02   6.466407320E-02   6.491944248E-02   8.246235391E+00   1.110863800E+01   1.410197783E+01
   4.068726003E-01   1.356769161E-01   1.280487074E-01   1.362206463E-01   9.082975926E+00   1.214390221E+01   1.512912931E+01   4.428178002E-01   3.002376240E-01   3.932426104E-01   1.038525358E+01   1.324918302E+01   1.705116024E+01   5.902350782E-02   6.460611972E-02   6.013179282E-02   7.992772692E+00   1.092836501E+01   1.360487842E+01
   4.088678062E-01   1.351168621E-01   1.233863637E-01   1.338197062E-01   9.106744796E+00   1.208325565E+01   1.512908820E+01   3.666875959E-01   3.524224592E-01   3.572968076E-01   9.921728420E+00   1.380785092E+01   1.627070629E+01   5.505000717E-02   5.688058758E-02   6.129067026E-02   8.186617004E+00   1.105200871E+01   1.380210681E+01
   4.108687937E-01   1.330882104E-01   1.250670800E-01   1.338095474E-01   9.095688897E+00   1.208878891E+01   1.511402147E+01   4.116685152E-01   3.068694666E-01   3.843599744E-01   9.958611055E+00   1.312682028E+01   1.649717717E+01   5.390131725E-02   6.163329740E-02   6.530905362E-02   7.823516642E+00   1.100343215E+01   1.405640616E+01
   4.128631949E-01   1.337816012E-01   1.254195906E-01   1.342336596E-01   9.131789382E+00   1.212816263E+01   1.515656507E+01   3.925644681E-01   3.399770952E-01   3.528238087E-01   1.014479936E+01   1.320417109E+01   1.577944595E+01   5.262209874E-02   5.899948067E-02   6.842530928E-02   7.854547861E+00   1.109836869E+01   1.404353581E+01
   4.148641825E-01   1.318840830E-01   1.233181708E-01   1.329399140E-01   9.112976388E+00   1.209021109E+01   1.511698893E+01   4.253143630E-01   3.258085214E-01   3.804269311E-01   1.033721859E+01   1.316378604E+01   1.676907221E+01   5.355173097E-02   6.372405688E-02   6.228174646E-02   8.077108869E+00   1.133964018E+01   1.337769773E+01
   4.167656004E-01   1.321631047E-01   1.229488223E-01   1.327825551E-01   9.118807138E+00   1.209128543E+01   1.515789773E+01   3.958280015E-01   3.361827977E-01   3.516588328E-01   9.875642105E+00   1.374208418E+01   1.649170200E+01   5.667490208E-02   6.372192502E-02   6.647549742E-02   8.331521836E+00   1.105095361E+01   1.491239854E+01
   4.187665880E-01   1.319485076E-01   1.255044969E-01   1.334744331E-01   9.139086322E+00   1.216090290E+01   1.515440196E+01   4.410483535E-01   3.461021134E-01   3.660947282E-01   1.021608179E+01   1.326605451E+01   1.655513678E+01   5.978606399E-02   6.303322393E-02   6.401026828E-02   8.030630900E+00   1.122922177E+01   1.431185156E+01
   4.207036197E-01   1.314467007E-01   1.205533496E-01   1.311588707E-01   9.119046088E+00   1.210201621E+01   1.510592330E+01   4.022851710E-01   3.061117464E-01   3.881967693E-01   1.014653911E+01   1.367501226E+01   1.654312523E+01   5.402365912E-02   5.932192501E-02   5.871942022E-02   8.036557061E+00   1.093686490E+01   1.381136215E+01
   4.227045774E-01   1.319782192E-01   1.209256604E-01   1.324473097E-01   9.145503503E+00   1.208540351E+01   1.512239729E+01   4.095974973E-01   3.571987069E-01   4.017064225E-01   1.017831830E+01   1.330636828E+01   1.712619401E+01   4.791363820E-02   5.347920393E-02   6.484221049E-02   7.658013396E+00   1.058901638E+01   1.387524428E+01
   4.246987998E-01   1.327330333E-01   1.224827447E-01   1.331313733E-01   9.148883932E+00   1.215407867E+01   1.516901213E+01   4.057366229E-01   3.209576585E-01   3.648770497E-01   1.015205725E+01   1.363670437E+01   1.670484568E+01   5.254271304E-02   6.393544773E-02   5.805798777E-02   7.894237306E+00   1.113013091E+01   1.403139437E+01
   4.266997874E-01   1.331056694E-01   1.205009973E-01   1.323308895E-01   9.150603201E+00   1.214699485E+01   1.513861634E+01   4.043618855E-01   3.069172762E-01   3.812852333E-01   1.006309331E+01   1.361394093E+01   1.724197839E+01   5.687526229E-02   6.042155150E-02   5.683651305E-02   8.006845604E+00   1.098886898E+01   1.334403377E+01
   4.285871983E-01   1.326063438E-01   1.176732782E-01   1.309357841E-01   9.158356266E+00   1.212816637E+01   1.514963969E+01   4.007128344E-01   3.515982669E-01   3.564987218E-01   1.014625494E+01   1.401664717E+01   1.601013281E+01   5.591175178E-02   4.812231617E-02   5.628579770E-02   7.977846021E+00   1.060065379E+01   1.368592775E+01
   4.305881858E-01   1.340964708E-01   1.207430005E-01   1.320288422E-01   9.185775508E+00   1.217040010E+01   1.517570790E+01   3.594785076E-01   3.331848736E-01   3.555006253E-01   9.803347635E+00   1.365844116E+01   1.630072214E+01   5.719692029E-02   5.446627415E-02   6.056838795E-02   8.206380216E+00   1.099731512E+01   1.394297334E+01
   4.325892031E-01   1.327689481E-01   1.198402630E-01   1.310887714E-01   9.193821369E+00   1.216541592E+01   1.515071692E+01   3.776787495E-01   2.821536910E-01   3.595500823E-01   1.003521337E+01   1.325891945E+01   1.714941547E+01   4.667668563E-02   6.146704700E-02   6.173401047E-02   7.859914645E+00   1.113509250E+01   1.352633778E+01
   4.345902205E-01   1.312666383E-01   1.166104844E-01   1.291706992E-01   9.166731542E+00   1.214747699E+01   1.512272447E+01   3.777761163E-01   3.516934668E-01   3.778212349E-01   1.019921162E+01   1.384555000E+01   1.674814536E+01   4.974237070E-02   5.880399142E-02   6.463140939E-02   7.955147201E+00   1.102209157E+01   1.403854458E+01
   4.365911782E-01   1.314015304E-01   1.157517322E-01   1.285335846E-01   9.191855966E+00   1.213558090E+01   1.515321110E+01   4.314845698E-01   3.362863504E-01   3.894947945E-01   1.012711130E+01   1.332227057E+01   1.652949794E+01   5.657329782E-02   5.326543220E-02   6.149420642E-02   8.164429524E+00   1.095773133E+01   1.389937921E+01
   4.385921955E-01   1.316786015E-01   1.184906444E-01   1.295960625E-01   9.208036600E+00   1.219550443E+01   1.518507999E+01   3.979290402E-01   2.929769167E-01   3.499728434E-01   1.002816393E+01   1.343850006E+01   1.654415484E+01   5.497336494E-02   5.862409360E-02   6.070236334E-02   7.853713230E+00   1.114592698E+01   1.403757044E+01
   4.405932128E-01   1.303692448E-01   1.161485271E-01   1.282921076E-01   9.173740832E+00   1.219024101E+01   1.516322890E+01   3.762876912E-01   2.991088897E-01   3.906557514E-01   9.965672381E+00   1.357553022E+01   1.686033444E+01   5.821998754E-02   6.165861328E-02   6.052361882E-02   8.245545407E+00   1.098924716E+01   1.396745163E+01
   4.425942004E-01   1.298101707E-01   1.131981496E-01   1.272504058E-01   9.173401380E+00   1.214947187E+01   1.514373897E+01   4.044598114E-01   2.965700152E-01   3.759542468E-01   1.047728751E+01   1.345778047E+01   1.679368919E+01   5.345390989E-02   5.528984617E-02   5.955753086E-02   8.251295375E+00   1.103500821E+01   1.367741947E+01
   4.445952177E-01   1.319525736E-01   1.167225762E-01   1.295664795E-01   9.214756352E+00   1.219335377E+01   1.513788184E+01   3.926449197E-01   3.147550545E-01   3.751577337E-01   1.000862074E+01   1.373529903E+01   1.628818438E+01   5.462643912E-02   5.761355978E-02   5.771014455E-02   8.060444889E+00   1.124524415E+01   1.408572962E+01
   4.465962052E-01   1.296676575E-01   1.161843376E-01   1.287840454E-01   9.203511127E+00   1.224270970E+01   1.517646581E+01   3.655692413E-01   3.144226236E-01   3.472785874E-01   1.005899012E+01   1.380005804E+01   1.650563139E+01   4.688075913E-02   6.275699472E-02   5.735881958E-02   8.018884944E+00   1.074125083E+01   1.363803000E+01
   4.484888017E-01   1.314004743E-01   1.139920384E-01   1.282643367E-01   9.174596910E+00   1.217025937E+01   1.511959055E+01   3.456275816E-01   3.066800453E-01   3.880554722E-01   9.679402672E+00   1.332604124E+01   1.676829693E+01   5.849562699E-02   6.029347369E-02   5.871374982E-02   8.183289638E+00   1.080136770E+01   1.404526426E+01
   4.504898190E-01   1.318889701E-01   1.142188272E-01   1.282767732E-01   9.215796116E+00   1.218201485E+01   1.514214915E+01   4.299224382E-01   3.036945978E-01   3.614915458E-01   1.020579980E+01   1.346383603E+01   1.633637512E+01   4.944895116E-02   5.657155040E-02   5.700255376E-02   8.055323543E+00   1.110766793E+01   1.377782465E+01
   4.524330199E-01   1.321304571E-01   1.168446922E-01   1.301074565E-01   9.231812959E+00   1.222711989E+01   1.517066317E+01   3.787273118E-01   2.814791659E-01   3.828322671E-01   1.003249843E+01   1.307680166E+01   1.688054000E+01   5.687471185E-02   5.909253126E-02   6.218178041E-02   8.287858335E+00   1.090131916E+01   1.414206908E+01
   4.544339776E-01   1.314881970E-01   1.151249031E-01   1.272559276E-01   9.244414759E+00   1.222714781E+01   1.513880221E+01   3.854432406E-01   3.253412939E-01   3.679123339E-01   1.015399031E+01   1.355330906E+01   1.692238923E+01   5.488868890E-02   5.677742374E-02   6.329472668E-02   8.120667527E+00   1.145058173E+01   1.412304004E+01
   4.564349949E-01   1.313787035E-01   1.128165778E-01   1.260671937E-01   9.224814662E+00   1.220580015E+01   1.513361315E+01   3.684495285E-01   2.942252101E-01   3.405547952E-01   9.884178507E+00   1.357569146E+01   1.655244267E+01   5.167456847E-02   5.495407332E-02   6.277202698E-02   8.108025363E+00   1.103625883E+01   1.434162742E+01
   4.584360123E-01   1.327120379E-01   1.116502758E-01   1.265058917E-01   9.249991516E+00   1.217989367E+01   1.512021197E+01   4.043090433E-01   3.190814091E-01   3.165193986E-01   1.033475694E+01   1.374578350E+01   1.650813921E+01   6.131597303E-02   5.034097435E-02   5.704043802E-02   8.403027663E+00   1.138301570E+01   1.388926890E+01
   4.604369998E-01   1.313248472E-01   1.127119180E-01   1.269747819E-01   9.260875628E+00   1.219731822E+01   1.516987796E+01   3.997807208E-01   3.093100657E-01   3.619417884E-01   1.022532502E+01   1.379698362E+01   1.666980145E+01   5.802707138E-02   5.484658023E-02   5.579647826E-02   7.903888946E+00   1.095114019E+01   1.350576415E+01
   4.624379873E-01   1.314994770E-01   1.115339430E-01   1.255534304E-01   9.263147244E+00   1.222421387E+01   1.515470531E+01   3.698007455E-01   2.807707582E-01   3.605651289E-01   1.002474120E+01   1.295511991E+01   1.665286980E+01   5.014679130E-02   5.374727264E-02   5.564909573E-02   8.354403497E+00   1.100020296E+01   1.405612959E+01
   4.644390047E-01   1.301238371E-01   1.100907787E-01   1.250181752E-01   9.228728798E+00   1.220275357E+01   1.512597174E+01   4.064380758E-01   2.507474117E-01   3.656798885E-01   1.057726826E+01   1.296144154E+01   1.681826839E+01   4.769508725E-02   5.154741680E-02   5.839572211E-02   8.158802519E+00   1.070897702E+01   1.351467030E+01
   4.664390683E-01   1.311914017E-01   1.082408598E-01   1.250431972E-01   9.249010946E+00   1.216133684E+01   1.514382929E+01   3.950140490E-01   3.033262747E-01   3.539036499E-01   1.021951731E+01   1.370233140E+01   1.728914317E+01   5.480994975E-02   5.265445676E-02   5.349074133E-02   8.143984528E+00   1.097882834E+01   1.383658625E+01
   4.684390426E-01   1.307140472E-01   1.092496133E-01   1.252546770E-01   9.254318006E+00   1.217889344E+01   1.513266382E+01   3.841723704E-01   2.733172221E-01   3.337711011E-01   1.003048198E+01   1.336130352E+01   1.672092394E+01   5.072678919E-02   4.967433018E-02   5.383341216E-02   8.065035625E+00   1.089542172E+01   1.409682694E+01
   4.704390466E-01   1.303407832E-01   1.103896546E-01   1.250121055E-01   9.262894292E+00   1.224762491E+01   1.517698899E+01   3.519948634E-01   2.910224349E-01   3.272124059E-01   9.833184029E+00   1.333774953E+01   1.617607173E+01   5.169500465E-02   5.542725962E-02   5.346473085E-02   8.311865665E+00   1.107985419E+01   1.328650457E+01
   4.724390507E-01   1.307369728E-01   1.087788179E-01   1.242701399E-01   9.281318244E+00   1.222020345E+01   1.512308952E+01   3.972230789E-01   2.815930633E-01   3.182517997E-01   1.028871472E+01   1.325264711E+01   1.638939699E+01   4.897839474E-02   4.557464332E-02   5.100705059E-02   8.088681236E+00   1.047848811E+01   1.373332386E+01
