 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
   4.114999902E-03   1.712319133E+00   1.837113210E-03   7.212321549E-02   9.976503342E+00   8.078837765E+00   1.464281277E+01   1.911995572E+00   2.106481154E-03   8.566627382E-02   1.023368892E+01   8.083273558E+00   1.484941113E+01   1.736717819E+00   1.856050415E-03   7.545477055E-02   9.974293474E+00   7.897929638E+00   1.436864205E+01
   4.515199922E-03   2.293981220E+00   1.910317528E-03   9.862752140E-02   1.093426659E+01   8.085467083E+00   1.610678131E+01   2.557255818E+00   1.941308705E-03   1.186894317E-01   1.136443459E+01   8.370696542E+00   1.599106419E+01   2.365907589E+00   2.101432723E-03   9.820709995E-02   1.093264110E+01   8.337652555E+00   1.595671598E+01
   4.915399943E-03   3.004078985E+00   2.088060867E-03   1.239006295E-01   1.193308303E+01   8.177115825E+00   1.700174178E+01   3.322859821E+00   2.410321105E-03   1.441409535E-01   1.241452540E+01   8.473386074E+00   1.712620260E+01   2.856473817E+00   2.257244277E-03   1.224447964E-01   1.168782351E+01   8.407847514E+00   1.704165685E+01
   5.315599963E-03   3.667347839E+00   2.577774260E-03   1.423404096E-01   1.289543771E+01   8.555281109E+00   1.754274084E+01   4.392180964E+00   3.752790806E-03   1.644020345E-01   1.306678145E+01   9.463800092E+00   1.723636658E+01   4.018495090E+00   2.695125548E-03   1.344991733E-01   1.280020163E+01   9.031221126E+00   1.759921401E+01
   5.715799984E-03   4.245631692E+00   3.500986583E-03   1.548561048E-01   1.376802859E+01   9.096203524E+00   1.776597682E+01   4.173876197E+00   4.103766290E-03   1.813802819E-01   1.354379518E+01   9.659687051E+00   1.759301861E+01   4.487268501E+00   3.996753192E-03   1.505944272E-01   1.358595299E+01   9.576336088E+00   1.794329048E+01
   6.116000004E-03   4.735474694E+00   5.090232661E-03   1.646081488E-01   1.442807347E+01   9.677207806E+00   1.776782451E+01   5.507193881E+00   7.827034829E-03   1.892300475E-01   1.395398317E+01   1.030329665E+01   1.755983894E+01   4.687375124E+00   5.476266104E-03   1.682602879E-01   1.411561260E+01   1.019540704E+01   1.799768885E+01
   6.516200025E-03   5.133630148E+00   7.570925803E-03   1.709581037E-01   1.492752695E+01   1.019654815E+01   1.769618834E+01   5.343949343E+00   7.242464676E-03   1.837890778E-01   1.500304282E+01   1.034681817E+01   1.762554339E+01   5.535131496E+00   7.757750362E-03   1.788150736E-01   1.506283240E+01   1.040009553E+01   1.838343296E+01
   6.916400045E-03   5.417779873E+00   1.080329518E-02   1.763761743E-01   1.525480827E+01   1.056305768E+01   1.768272965E+01   6.142381246E+00   1.544528247E-02   1.951096568E-01   1.486132008E+01   1.081418956E+01   1.656228107E+01   5.600081055E+00   1.285816360E-02   2.087791473E-01   1.516400123E+01   1.096574338E+01   1.812597551E+01
   7.316600066E-03   5.605133526E+00   1.445890397E-02   1.805785816E-01   1.542125872E+01   1.077972222E+01   1.775345707E+01   6.657788925E+00   2.044621895E-02   2.059384044E-01   1.529265197E+01   1.098193976E+01   1.829120786E+01   5.806625485E+00   1.381855276E-02   1.835982236E-01   1.537310819E+01   1.082755758E+01   1.796380998E+01
   7.716800086E-03   5.607657948E+00   1.792638657E-02   1.825083247E-01   1.542920880E+01   1.091132193E+01   1.791319422E+01   5.695520315E+00   2.426381616E-02   2.014260010E-01   1.523470466E+01   1.113294825E+01   1.867506805E+01   5.470807097E+00   1.779826770E-02   1.883669748E-01   1.492105305E+01   1.085740007E+01   1.778518502E+01
   8.116999641E-03   5.467694459E+00   2.115950035E-02   1.825495966E-01   1.528855152E+01   1.097459151E+01   1.803707520E+01   6.152308880E+00   2.543698320E-02   2.083505379E-01   1.447921421E+01   1.112491812E+01   1.836317981E+01   5.534260857E+00   2.299045810E-02   1.861382165E-01   1.510247453E+01   1.088817838E+01   1.855402174E+01
   8.517200127E-03   5.170480618E+00   2.459077632E-02   1.818627327E-01   1.499295921E+01   1.098556581E+01   1.817556736E+01   6.060970067E+00   2.932037330E-02   1.940661621E-01   1.490971485E+01   1.110984825E+01   1.910038223E+01   5.675266914E+00   2.464432319E-02   1.864924029E-01   1.499597335E+01   1.096640094E+01   1.828295863E+01
   8.917400613E-03   4.852320187E+00   2.818633568E-02   1.812752307E-01   1.466880543E+01   1.097715420E+01   1.827377379E+01   5.288725554E+00   3.131413081E-02   1.885857180E-01   1.454967071E+01   1.112674912E+01   1.883184298E+01   5.060003594E+00   2.771047789E-02   2.012252738E-01   1.465521721E+01   1.095641853E+01   1.823632103E+01
   9.317600168E-03   4.564582647E+00   3.167473880E-02   1.815242886E-01   1.437559902E+01   1.095423745E+01   1.832730986E+01   4.771026926E+00   3.912715454E-02   1.928544074E-01   1.422970157E+01   1.102141400E+01   1.838098483E+01   4.963230137E+00   3.417133450E-02   1.929603890E-01   1.428396579E+01   1.089666983E+01   1.833485148E+01
   9.717799723E-03   4.271927292E+00   3.556676569E-02   1.836386036E-01   1.411368144E+01   1.094512554E+01   1.836671680E+01   4.612330737E+00   4.198228752E-02   2.083203423E-01   1.399631212E+01   1.106476424E+01   1.951288752E+01   3.914218033E+00   3.338203174E-02   1.794803373E-01   1.449648419E+01   1.087135920E+01   1.906066801E+01
   1.011800021E-02   4.031648331E+00   3.978681961E-02   1.875617203E-01   1.388520703E+01   1.093959162E+01   1.834784425E+01   4.361084836E+00   4.809890062E-02   2.095093804E-01   1.380934444E+01   1.102499659E+01   1.886682782E+01   4.458078609E+00   3.810033468E-02   1.763579962E-01   1.311910983E+01   1.091623739E+01   1.902857099E+01
   1.051819976E-02   3.816022667E+00   4.382689045E-02   1.921755996E-01   1.369161356E+01   1.091666125E+01   1.830792924E+01   3.499891993E+00   4.299962758E-02   2.083977884E-01   1.410662723E+01   1.098784777E+01   1.846932265E+01   3.833973857E+00   4.545486580E-02   1.973884440E-01   1.363213110E+01   1.102671622E+01   1.854155722E+01
   1.075700019E-02   3.725497566E+00   4.633421252E-02   1.963632818E-01   1.359539248E+01   1.089386756E+01   1.827042592E+01   4.100709807E+00   5.293675828E-02   2.172710931E-01   1.365187053E+01   1.092437080E+01   1.857687519E+01   4.258984097E+00   4.898445832E-02   2.031747056E-01   1.363419424E+01   1.083462532E+01   1.772099346E+01
   1.115719974E-02   3.577852884E+00   5.025363498E-02   2.046008928E-01   1.348643352E+01   1.087740321E+01   1.821040567E+01   3.687440332E+00   5.520214271E-02   2.224971290E-01   1.345379446E+01   1.102523753E+01   1.876614815E+01   3.905014534E+00   5.285566884E-02   2.193543430E-01   1.342765152E+01   1.055140767E+01   1.820985491E+01
   1.155739930E-02   3.472124007E+00   5.411693512E-02   2.142321915E-01   1.341796604E+01   1.087275241E+01   1.816413066E+01   4.037502924E+00   6.426338773E-02   2.287400462E-01   1.377205579E+01   1.095835385E+01   1.927840291E+01   3.461921899E+00   6.140202517E-02   2.120700454E-01   1.363622252E+01   1.100842330E+01   1.703281339E+01
   1.195759978E-02   3.387945301E+00   5.748540511E-02   2.246258061E-01   1.341093966E+01   1.087815795E+01   1.813735441E+01   3.566355525E+00   5.901727823E-02   2.475653435E-01   1.326772380E+01   1.107824478E+01   1.887021214E+01   3.496272159E+00   5.274911062E-02   2.197840357E-01   1.349574341E+01   1.100856172E+01   1.930078803E+01
   1.235779934E-02   3.316924190E+00   6.017530703E-02   2.345277998E-01   1.344061549E+01   1.087260832E+01   1.810362072E+01   3.729082264E+00   6.486579641E-02   2.623897098E-01   1.395492160E+01   1.113719157E+01   1.879182340E+01   3.051103577E+00   6.193665981E-02   2.453818785E-01   1.380601961E+01   1.082394122E+01   1.778237005E+01
   1.275800075E-02   3.213730939E+00   6.231141024E-02   2.430466674E-01   1.343465402E+01   1.084110971E+01   1.802751471E+01   3.661650237E+00   6.505898342E-02   2.515815819E-01   1.367621394E+01   1.104971853E+01   1.803998376E+01   3.116452389E+00   5.715985295E-02   2.374527097E-01   1.374093373E+01   1.102991400E+01   1.848900094E+01
   1.315820031E-02   3.094352548E+00   6.405197273E-02   2.492361910E-01   1.336657196E+01   1.080468289E+01   1.789719718E+01   3.685946211E+00   7.418554297E-02   2.603666239E-01   1.377890354E+01   1.109120852E+01   1.804237769E+01   2.816090873E+00   5.973521818E-02   2.559527580E-01   1.396516582E+01   1.093333912E+01   1.877432724E+01
   1.355839986E-02   2.962079381E+00   6.648133820E-02   2.522298937E-01   1.329576297E+01   1.078949232E+01   1.774509401E+01   3.730424569E+00   8.929894281E-02   2.620076869E-01   1.344312595E+01   1.094691784E+01   1.827711741E+01   3.010023898E+00   6.638120615E-02   2.506480354E-01   1.337065522E+01   1.069863971E+01   1.848578446E+01
   1.395860035E-02   2.826922075E+00   7.054074487E-02   2.554608855E-01   1.314650666E+01   1.079407772E+01   1.757997855E+01   3.585026454E+00   7.773336555E-02   2.949927858E-01   1.283594484E+01   1.106231141E+01   1.802375239E+01   2.795453037E+00   6.483193123E-02   2.548303844E-01   1.330980904E+01   1.100059801E+01   1.819318600E+01
   1.435879990E-02   2.654056526E+00   7.562401028E-02   2.587128302E-01   1.287339462E+01   1.083187695E+01   1.740262919E+01   3.477594240E+00   9.103967042E-02   2.921588578E-01   1.306327606E+01   1.112311336E+01   1.756926951E+01   2.729439643E+00   8.058614823E-02   2.805875228E-01   1.287932846E+01   1.073818552E+01   1.751841088E+01
   1.462819986E-02   2.548077169E+00   7.935834981E-02   2.595036638E-01   1.268852042E+01   1.086393454E+01   1.726182575E+01   3.166457097E+00   8.746623927E-02   2.813858357E-01   1.266856805E+01   1.107652646E+01   1.764688903E+01   2.352551360E+00   8.363552542E-02   2.798415454E-01   1.293515957E+01   1.086213398E+01   1.741205485E+01
   1.502840035E-02   2.421559026E+00   8.620644001E-02   2.601214086E-01   1.244294299E+01   1.091726661E+01   1.709520759E+01   3.301917793E+00   1.251901035E-01   2.852709995E-01   1.271462557E+01   1.106255936E+01   1.695227955E+01   2.328303337E+00   8.590271844E-02   2.389373604E-01   1.254229522E+01   1.068494457E+01   1.753333943E+01
   1.542859990E-02   2.318393426E+00   9.304784939E-02   2.593211807E-01   1.222276935E+01   1.098121053E+01   1.690576352E+01   2.868565467E+00   9.834007929E-02   3.067179994E-01   1.309551645E+01   1.105687783E+01   1.596158496E+01   2.036163124E+00   8.923151826E-02   2.785324939E-01   1.212491759E+01   1.074597497E+01   1.756260241E+01
   1.582879946E-02   2.221637452E+00   9.966755169E-02   2.586139195E-01   1.205554352E+01   1.100901189E+01   1.674799948E+01   2.559369228E+00   1.217390623E-01   2.966365223E-01   1.237562662E+01   1.099244883E+01   1.683188004E+01   1.997798250E+00   9.254314959E-02   2.775742038E-01   1.214723450E+01   1.091340326E+01   1.724366641E+01
   1.622899994E-02   2.114769516E+00   1.064998624E-01   2.562686414E-01   1.188835999E+01   1.102262653E+01   1.658911232E+01   1.881535648E+00   1.472414430E-01   2.914910254E-01   1.223543829E+01   1.099413437E+01   1.665881419E+01   2.065917786E+00   1.123733933E-01   2.661864012E-01   1.193972800E+01   1.096462921E+01   1.742407712E+01
   1.662920043E-02   2.008241124E+00   1.133998716E-01   2.557641166E-01   1.172311924E+01   1.102205516E+01   1.645952323E+01   1.961425026E+00   1.300355581E-01   2.994703978E-01   1.186094482E+01   1.136110740E+01   1.642024525E+01   1.879191157E+00   1.073860037E-01   2.581578212E-01   1.183140315E+01   1.104350600E+01   1.676432826E+01
   1.702939905E-02   1.906362145E+00   1.207745417E-01   2.548551953E-01   1.154305492E+01   1.102617227E+01   1.632034444E+01   1.978973407E+00   1.454795715E-01   2.772810027E-01   1.168722604E+01   1.107814170E+01   1.554553629E+01   1.875952263E+00   1.114853411E-01   2.327230835E-01   1.165118190E+01   1.120055582E+01   1.591319928E+01
   1.742959954E-02   1.828152904E+00   1.288456617E-01   2.571502219E-01   1.140190971E+01   1.105012505E+01   1.623143383E+01   2.032563979E+00   1.664765473E-01   3.104843380E-01   1.137645352E+01   1.121169297E+01   1.719660664E+01   1.849806531E+00   1.218531519E-01   2.675247746E-01   1.153262280E+01   1.098403084E+01   1.601684164E+01
   1.782980002E-02   1.776714725E+00   1.368142200E-01   2.588022415E-01   1.129068237E+01   1.107595200E+01   1.615623502E+01   1.754627429E+00   1.706350264E-01   2.712977534E-01   1.142003452E+01   1.126097873E+01   1.560979283E+01   1.986954265E+00   1.348978142E-01   2.846364032E-01   1.131398881E+01   1.088713437E+01   1.667043125E+01
   1.822999865E-02   1.727352266E+00   1.454246545E-01   2.623790845E-01   1.122266759E+01   1.111647463E+01   1.610750178E+01   1.724174494E+00   1.802890474E-01   3.178496114E-01   1.135756315E+01   1.135401871E+01   1.665676691E+01   1.688935841E+00   1.366346975E-01   2.709295351E-01   1.122582793E+01   1.079388281E+01   1.618326707E+01
   1.844300143E-02   1.711416167E+00   1.498659678E-01   2.651474731E-01   1.119180828E+01   1.113214298E+01   1.609557640E+01   1.752054934E+00   1.648404295E-01   3.335354428E-01   1.124658690E+01   1.127344130E+01   1.582457277E+01   2.040215761E+00   1.552863265E-01   2.436644354E-01   1.120283632E+01   1.104314123E+01   1.562881890E+01
   1.884320006E-02   1.676576283E+00   1.575758985E-01   2.700261990E-01   1.115389180E+01   1.117623567E+01   1.609223603E+01   1.433152916E+00   1.759722163E-01   3.227675756E-01   1.103237918E+01   1.142621138E+01   1.629894012E+01   2.067681291E+00   1.554394537E-01   2.666294968E-01   1.107420868E+01   1.103627905E+01   1.609893556E+01
   1.924340054E-02   1.645678573E+00   1.657337181E-01   2.741680148E-01   1.113786607E+01   1.120630909E+01   1.605787804E+01   1.665659108E+00   2.237572350E-01   3.331608290E-01   1.117931852E+01   1.161098660E+01   1.696262868E+01   1.931398465E+00   1.857317995E-01   2.639234283E-01   1.106605018E+01   1.106690573E+01   1.599149684E+01
   1.964360103E-02   1.611317591E+00   1.718730198E-01   2.788790898E-01   1.110921102E+01   1.123778831E+01   1.603585144E+01   1.346192321E+00   2.385460062E-01   3.370889445E-01   1.109932423E+01   1.135369880E+01   1.599566828E+01   1.874337638E+00   1.923741440E-01   2.654229670E-01   1.110076458E+01   1.097065191E+01   1.590491298E+01
   2.004379965E-02   1.585513894E+00   1.782501454E-01   2.837245812E-01   1.107794231E+01   1.124828502E+01   1.603137319E+01   1.394130030E+00   2.217948198E-01   3.633536062E-01   1.111936281E+01   1.128133996E+01   1.650228057E+01   1.496450386E+00   1.921790436E-01   3.147431020E-01   1.109510731E+01   1.117131095E+01   1.639088530E+01
   2.204480022E-02   1.376612912E+00   2.022575194E-01   3.000392380E-01   1.079352681E+01   1.121310189E+01   1.593927223E+01   1.304547593E+00   2.179395021E-01   3.337990599E-01   1.066484232E+01   1.135779381E+01   1.624107013E+01   1.314168518E+00   1.842407532E-01   2.452974952E-01   1.095229952E+01   1.126031466E+01   1.633968437E+01
   2.404560149E-02   1.169353214E+00   2.240078725E-01   3.051048209E-01   1.043689894E+01   1.116209249E+01   1.584611052E+01   1.311277991E+00   2.465139679E-01   3.479511729E-01   1.050550181E+01   1.144937797E+01   1.664418401E+01   1.102776160E+00   2.421363612E-01   2.759179207E-01   1.033489662E+01   1.130607592E+01   1.571354460E+01
   2.604660019E-02   1.003612187E+00   2.497000850E-01   3.105811503E-01   1.012788038E+01   1.117335186E+01   1.579928871E+01   1.360086199E+00   3.310233738E-01   3.843627004E-01   1.024020423E+01   1.139448563E+01   1.585530775E+01   8.938793413E-01   2.157307693E-01   2.621826570E-01   1.053128460E+01   1.109572137E+01   1.584358954E+01
   2.789839916E-02   9.429161289E-01   2.768150088E-01   3.199566362E-01   9.992870382E+00   1.127887138E+01   1.583117222E+01   9.853543137E-01   3.356324624E-01   3.631918991E-01   1.045510116E+01   1.132456957E+01   1.584715505E+01   6.963923947E-01   2.325219544E-01   2.983776955E-01   1.004634970E+01   1.130946208E+01   1.668369251E+01
   2.989940159E-02   8.778087006E-01   3.048065520E-01   3.256850731E-01   9.846856183E+00   1.135963598E+01   1.586325339E+01   1.071569036E+00   3.466616401E-01   3.773193034E-01   1.020544542E+01   1.163910095E+01   1.534843441E+01   8.870082407E-01   3.407200321E-01   3.758015565E-01   9.260760296E+00   1.081251929E+01   1.461153036E+01
   3.172180057E-02   8.048789400E-01   3.282437350E-01   3.368108037E-01   9.692215742E+00   1.142752928E+01   1.588499457E+01   9.749578101E-01   3.853101914E-01   4.442520200E-01   9.441597194E+00   1.223367185E+01   1.519956613E+01   6.469808342E-01   3.157611192E-01   3.066011314E-01   9.900191962E+00   1.161432866E+01   1.619999501E+01
   3.372280300E-02   7.360240696E-01   3.366256733E-01   3.385937961E-01   9.519524163E+00   1.139772036E+01   1.579772838E+01   7.635505646E-01   3.964692031E-01   3.841321446E-01   9.958298840E+00   1.155334796E+01   1.614032129E+01   8.150612067E-01   3.457499016E-01   3.647535415E-01   1.026727770E+01   1.161748994E+01   1.655154133E+01
   3.556120023E-02   6.732603359E-01   3.462245477E-01   3.380015864E-01   9.326504703E+00   1.141206230E+01   1.580550341E+01   9.234633841E-01   3.856812055E-01   3.682039099E-01   9.876107283E+00   1.222457642E+01   1.612439191E+01   4.093940267E-01   3.589780090E-01   2.970327693E-01   8.640929553E+00   1.126572419E+01   1.580122642E+01
   3.756219894E-02   6.277135614E-01   3.627859039E-01   3.347539209E-01   9.203972149E+00   1.147216188E+01   1.580316684E+01   8.257882540E-01   4.336584064E-01   4.201732871E-01   1.000649591E+01   1.250121653E+01   1.656333686E+01   4.107949755E-01   3.278746815E-01   2.777058901E-01   8.814993321E+00   1.081384814E+01   1.478679863E+01
   3.937300295E-02   6.044442430E-01   3.850768224E-01   3.397266956E-01   9.170028336E+00   1.157474872E+01   1.584240859E+01   8.631339571E-01   5.028399593E-01   5.090956852E-01   1.011634952E+01   1.238977697E+01   1.655909925E+01   4.244738497E-01   2.786961581E-01   2.762696607E-01   8.846470734E+00   1.114727494E+01   1.470575473E+01
   4.137400165E-02   5.911296199E-01   4.032670857E-01   3.447540038E-01   9.141575950E+00   1.163481871E+01   1.589137209E+01   6.597806118E-01   4.208041090E-01   4.175118130E-01   1.004010421E+01   1.240194267E+01   1.545129951E+01   6.845351104E-01   3.698777023E-01   3.519237430E-01   8.504101084E+00   1.178898316E+01   1.620923617E+01
   4.337500036E-02   5.802931323E-01   4.074220749E-01   3.458680327E-01   9.092958019E+00   1.163867808E+01   1.590387814E+01   5.573451705E-01   4.778994643E-01   4.237096291E-01   9.562892618E+00   1.220406736E+01   1.465316317E+01   6.006638306E-01   4.346142151E-01   3.417306052E-01   9.112602213E+00   1.137320223E+01   1.608813175E+01
   4.518960044E-02   5.629960189E-01   4.205016112E-01   3.457980682E-01   9.054497544E+00   1.168417094E+01   1.589747227E+01   6.888270057E-01   4.485833023E-01   5.088480745E-01   9.749419760E+00   1.210655837E+01   1.745301340E+01   3.906753925E-01   4.624239186E-01   3.373039482E-01   8.536609477E+00   1.145103525E+01   1.540768572E+01
   4.719060287E-02   5.515279385E-01   4.325727000E-01   3.456303044E-01   9.033323685E+00   1.174156810E+01   1.589977036E+01   7.916944464E-01   4.502539843E-01   4.119594622E-01   9.366854609E+00   1.194177340E+01   1.658584350E+01   5.794233418E-01   3.988157206E-01   3.687662675E-01   8.759075190E+00   1.183494471E+01   1.649038821E+01
   4.902600124E-02   5.395441199E-01   4.413499355E-01   3.465654936E-01   9.026767535E+00   1.179220485E+01   1.593247227E+01   8.948374216E-01   4.662730853E-01   5.118815064E-01   9.877772004E+00   1.266289153E+01   1.726444106E+01   4.842362011E-01   4.271850207E-01   3.416757010E-01   9.366350333E+00   1.153095161E+01   1.599153358E+01
   5.102699995E-02   5.266349843E-01   4.468301396E-01   3.457474871E-01   9.017143959E+00   1.182261376E+01   1.592362679E+01   6.648710122E-01   4.857471680E-01   4.446462749E-01   9.920409555E+00   1.226114178E+01   1.604967211E+01   4.324934654E-01   3.571843430E-01   2.918394628E-01   8.887825394E+00   1.137244897E+01   1.509666224E+01
   5.283359811E-02   5.167367680E-01   4.526136841E-01   3.450601630E-01   9.007379828E+00   1.185083618E+01   1.591358794E+01   6.374547599E-01   4.652992082E-01   3.567831333E-01   9.789969460E+00   1.235787925E+01   1.541837802E+01   3.920605795E-01   4.268872588E-01   2.839688154E-01   8.978880360E+00   1.118523881E+01   1.533748545E+01
   5.483459681E-02   5.074638658E-01   4.546265440E-01   3.449676178E-01   9.004003794E+00   1.189161606E+01   1.596698318E+01   6.741618127E-01   4.949714612E-01   3.700141066E-01   9.909942034E+00   1.306840594E+01   1.547176382E+01   3.862300030E-01   3.799080496E-01   2.685308568E-01   8.893155730E+00   1.195945574E+01   1.622214779E+01
   5.683539808E-02   5.006757062E-01   4.572061048E-01   3.443511357E-01   9.018790036E+00   1.191094408E+01   1.598992405E+01   7.502805189E-01   4.934490661E-01   3.631169344E-01   9.437758550E+00   1.215026078E+01   1.558649275E+01   3.902328386E-01   3.950738111E-01   3.334420951E-01   8.682182513E+00   1.197659573E+01   1.492851599E+01
   5.883640051E-02   4.949897365E-01   4.641473963E-01   3.429159292E-01   9.053335817E+00   1.194492584E+01   1.597412079E+01   8.467481057E-01   4.309310891E-01   3.937351057E-01   8.301052450E+00   1.223583219E+01   1.649776688E+01   4.129324306E-01   4.087914083E-01   3.116168118E-01   9.307697981E+00   1.177760529E+01   1.541704935E+01
   6.071799994E-02   4.922669675E-01   4.650018616E-01   3.431632904E-01   9.073181360E+00   1.196358256E+01   1.598583764E+01   6.617377323E-01   4.303547870E-01   3.876779227E-01   9.642675127E+00   1.313012886E+01   1.713747653E+01   4.428708870E-01   4.213495515E-01   2.803832134E-01   8.290797165E+00   1.144732076E+01   1.476105106E+01
   6.271900237E-02   4.885244296E-01   4.691694835E-01   3.414729446E-01   9.087390974E+00   1.199124701E+01   1.600369401E+01   6.721656896E-01   4.993553063E-01   3.282395097E-01   9.858457279E+00   1.202834239E+01   1.499888911E+01   4.927699104E-01   3.890289999E-01   3.202113666E-01   8.684694162E+00   1.174669064E+01   1.513379651E+01
   6.472000480E-02   4.863661839E-01   4.731241950E-01   3.409431079E-01   9.119861003E+00   1.201774379E+01   1.603300841E+01   5.661858682E-01   4.220217874E-01   4.486887772E-01   9.753311161E+00   1.248485151E+01   1.591121796E+01   3.418295097E-01   3.961517302E-01   3.331030240E-01   8.374756228E+00   1.230258305E+01   1.632910981E+01
   6.672099978E-02   4.855191685E-01   4.828623066E-01   3.407154180E-01   9.154383855E+00   1.208123091E+01   1.604766451E+01   5.815252542E-01   4.673853588E-01   4.984769087E-01   9.829050999E+00   1.225782887E+01   1.682410210E+01   4.161130659E-01   5.028924171E-01   2.963091240E-01   8.701342196E+00   1.146088845E+01   1.594846264E+01
   6.854099780E-02   4.843563363E-01   4.849218130E-01   3.389080746E-01   9.204340963E+00   1.212688547E+01   1.604788665E+01   5.544988184E-01   3.912807369E-01   3.825793792E-01   9.703790546E+00   1.290304505E+01   1.728234253E+01   4.623545107E-01   4.851818747E-01   2.948698017E-01   8.795217518E+00   1.176970887E+01   1.517078285E+01
   7.054200023E-02   4.839730393E-01   4.894292586E-01   3.378872416E-01   9.232856619E+00   1.215816331E+01   1.604954362E+01   4.707457696E-01   4.906332591E-01   4.367072856E-01   8.893005903E+00   1.274729728E+01   1.730400693E+01   3.975343659E-01   4.889489821E-01   3.065454932E-01   8.567822448E+00   1.237257155E+01   1.643775524E+01
   7.254300267E-02   4.807979083E-01   4.877813904E-01   3.371378967E-01   9.253680709E+00   1.218370044E+01   1.604015343E+01   6.089368584E-01   4.040096038E-01   3.693506427E-01   9.414550824E+00   1.378558383E+01   1.837975165E+01   4.173956439E-01   3.446214818E-01   2.790256533E-01   9.021491137E+00   1.221605895E+01   1.568685783E+01
   7.454380393E-02   4.763017714E-01   4.825371945E-01   3.353553934E-01   9.259915933E+00   1.218811789E+01   1.605972404E+01   6.597314042E-01   6.125304112E-01   3.935788157E-01   1.039724878E+01   1.261229088E+01   1.756530006E+01   4.333482028E-01   4.697413474E-01   3.121582701E-01   9.059206409E+00   1.282577268E+01   1.632448177E+01
   7.654479891E-02   4.669094039E-01   4.707324429E-01   3.330487464E-01   9.253791253E+00   1.215090961E+01   1.605679491E+01   4.490482233E-01   4.547961813E-01   3.519000129E-01   1.008665780E+01   1.310584685E+01   1.615784465E+01   3.294406225E-01   3.941416975E-01   2.489582017E-01   9.000870111E+00   1.120716188E+01   1.525602446E+01
   7.854560018E-02   4.597435514E-01   4.703755339E-01   3.300637712E-01   9.274610376E+00   1.218530725E+01   1.606857039E+01   5.564400722E-01   4.094310372E-01   3.424936725E-01   9.881967474E+00   1.338667152E+01   1.977752474E+01   3.591649490E-01   3.663776719E-01   2.606249813E-01   8.117752568E+00   1.257275192E+01   1.610409573E+01
   8.054660261E-02   4.584087084E-01   4.749862650E-01   3.289427080E-01   9.325355087E+00   1.222962966E+01   1.607001682E+01   4.796666742E-01   5.073867346E-01   3.627611928E-01   9.646040925E+00   1.395150578E+01   1.733338148E+01   4.470367228E-01   4.493280915E-01   2.809510754E-01   8.600976423E+00   1.178267255E+01   1.487368135E+01
   8.237259835E-02   4.614978613E-01   4.805317213E-01   3.269400681E-01   9.380057387E+00   1.228282394E+01   1.607556188E+01   6.021924815E-01   3.788680148E-01   3.376245315E-01   9.757650358E+00   1.415482086E+01   1.770928581E+01   4.023131648E-01   4.556724471E-01   2.913781415E-01   8.965745954E+00   1.136988561E+01   1.613594324E+01
   8.437319845E-02   4.621062101E-01   4.803554160E-01   3.250159392E-01   9.417354694E+00   1.232155071E+01   1.609802068E+01   8.301767472E-01   4.423858707E-01   5.092945077E-01   9.418525197E+00   1.525786873E+01   1.859246635E+01   2.983546295E-01   4.493423506E-01   3.276740417E-01   8.635621981E+00   1.231706628E+01   1.601063688E+01
   8.637320250E-02   4.521727658E-01   4.687076897E-01   3.238695474E-01   9.392647849E+00   1.228692427E+01   1.609921387E+01   9.724626213E-01   5.171762512E-01   5.285078390E-01   9.816942099E+00   1.468732214E+01   1.791518818E+01   3.358575662E-01   4.022265972E-01   2.608445108E-01   9.258409960E+00   1.270979271E+01   1.558893108E+01
   8.837319911E-02   4.504824760E-01   4.683534761E-01   3.205697830E-01   9.428405104E+00   1.232405533E+01   1.611287976E+01   7.916363618E-01   6.035610679E-01   4.635842114E-01   1.053633954E+01   1.256846023E+01   1.903908720E+01   5.012224691E-01   5.212027820E-01   2.880972038E-01   9.587848285E+00   1.250695613E+01   1.699529830E+01
   9.037320316E-02   4.453592268E-01   4.751542606E-01   3.185521940E-01   9.471188486E+00   1.238794711E+01   1.609412565E+01   6.466400156E-01   4.617244926E-01   3.872958998E-01   1.050675784E+01   1.252506873E+01   1.735657488E+01   3.258384025E-01   4.683249514E-01   2.033863018E-01   9.017208114E+00   1.115342651E+01   1.452266672E+01
   9.237319976E-02   4.449505657E-01   4.709458550E-01   3.181821058E-01   9.517523341E+00   1.241707897E+01   1.609798811E+01   5.266940427E-01   5.812183708E-01   4.847103135E-01   1.044799234E+01   1.339139418E+01   1.653081230E+01   3.574009893E-01   4.559437878E-01   2.378674795E-01   9.038761723E+00   1.231016712E+01   1.554613047E+01
   9.437339753E-02   4.362106633E-01   4.568305973E-01   3.127937930E-01   9.482113918E+00   1.235984972E+01   1.607594690E+01   5.761931494E-01   5.252485344E-01   3.114083085E-01   1.012579751E+01   1.361008007E+01   2.088462973E+01   3.790077392E-01   4.132385802E-01   2.545534518E-01   8.790232341E+00   1.197875284E+01   1.601209317E+01
