 #         t_pb[s]        <L_e>[B/s]       <L_ae>[B/s]        <L_x>[B/s]        <E_e>[MeV]       <E_ae>[MeV]        <E_x>[MeV]    L_e(pole)[B/s]   L_ae(pole)[B/s]    L_x(pole)[B/s]    E_e(pole)[MeV]   E_ae(pole)[MeV]    E_x(pole)[MeV]     L_e(equ)[B/s]    L_ae(equ)[B/s]     L_x(equ)[B/s]     E_e(equ)[MeV]    E_ae(equ)[MeV]     E_x(equ)[MeV]
   2.986885905E-01   1.653771057E-01   1.789267393E-01   1.983340167E-01   1.002543128E+01   1.349534359E+01   1.628864896E+01   2.856335735E-01   3.412962992E-01   3.361084271E-01   1.046321186E+01   1.441106115E+01   1.753267553E+01   1.233639703E-01   1.473821460E-01   1.391029672E-01   9.682230519E+00   1.315557334E+01   1.542594035E+01
   3.006260991E-01   1.655146573E-01   1.776903015E-01   1.973612601E-01   1.003412127E+01   1.350494079E+01   1.626933841E+01   3.452525484E-01   3.171037388E-01   3.433757397E-01   1.070300180E+01   1.445035706E+01   1.736631565E+01   1.242193106E-01   1.243127980E-01   1.447895118E-01   9.712025013E+00   1.315655278E+01   1.560361237E+01
   3.026261032E-01   1.657308496E-01   1.765396152E-01   1.977463452E-01   1.004088031E+01   1.349695039E+01   1.630147299E+01   3.255445898E-01   3.167633397E-01   3.198481110E-01   1.060207322E+01   1.486991893E+01   1.699310349E+01   1.220230544E-01   1.325824970E-01   1.321928990E-01   9.708798810E+00   1.306445410E+01   1.553862370E+01
   3.045841157E-01   1.653153974E-01   1.761305776E-01   1.978351082E-01   1.006311936E+01   1.351615768E+01   1.630802293E+01   3.107586843E-01   3.017068973E-01   3.451246365E-01   1.059693359E+01   1.441712076E+01   1.805697126E+01   1.244248956E-01   1.326575229E-01   1.486026727E-01   9.715729872E+00   1.318629884E+01   1.576782893E+01
   3.065841198E-01   1.642467608E-01   1.762378219E-01   1.977947149E-01   1.004612924E+01   1.351325335E+01   1.631788942E+01   3.082714638E-01   3.260233154E-01   3.312709495E-01   1.083790271E+01   1.384831004E+01   1.665309955E+01   1.120549069E-01   1.460048399E-01   1.365419352E-01   9.549868006E+00   1.312265707E+01   1.544347658E+01
   3.085840940E-01   1.645538508E-01   1.762723449E-01   1.971385684E-01   1.006015970E+01   1.352293206E+01   1.629487515E+01   3.221317561E-01   3.492813158E-01   3.461589048E-01   1.077731493E+01   1.438881119E+01   1.814580707E+01   1.193152472E-01   1.506878623E-01   1.467528618E-01   9.575681325E+00   1.318840204E+01   1.598540641E+01
   3.105840981E-01   1.639239611E-01   1.728889439E-01   1.963174577E-01   1.005617137E+01   1.354578302E+01   1.629511049E+01   3.267863478E-01   3.286966371E-01   3.548455841E-01   1.093888438E+01   1.406765943E+01   1.777502886E+01   1.211973767E-01   1.435278506E-01   1.447857548E-01   9.577777277E+00   1.310049272E+01   1.514140822E+01
   3.125841022E-01   1.620472081E-01   1.717064521E-01   1.954472683E-01   1.005293561E+01   1.349628461E+01   1.629847694E+01   3.144521202E-01   2.773450110E-01   3.499128366E-01   1.071253946E+01   1.406642301E+01   1.729484083E+01   1.251542550E-01   1.377016689E-01   1.396157852E-01   9.818227710E+00   1.315076339E+01   1.525491010E+01
   3.145843446E-01   1.617733463E-01   1.720600405E-01   1.939245070E-01   1.005274175E+01   1.350077113E+01   1.627958123E+01   3.246406797E-01   3.200417611E-01   3.675382443E-01   1.060282550E+01   1.392044260E+01   1.779629573E+01   1.101312060E-01   1.276375263E-01   1.495879431E-01   9.422293750E+00   1.308165362E+01   1.609698099E+01
   3.165853620E-01   1.614172000E-01   1.705389286E-01   1.935581918E-01   1.005067922E+01   1.351484428E+01   1.627189299E+01   3.217272962E-01   3.026018605E-01   3.449613218E-01   1.057363489E+01   1.384966550E+01   1.762428269E+01   1.060080599E-01   1.380045246E-01   1.465381290E-01   9.750992511E+00   1.303420900E+01   1.612192867E+01
   3.185863793E-01   1.583082002E-01   1.710513417E-01   1.920576738E-01   1.004340910E+01   1.350769575E+01   1.626377969E+01   3.448922984E-01   3.023696621E-01   3.608386365E-01   1.075565771E+01   1.395041744E+01   1.765374582E+01   1.071760414E-01   1.225573221E-01   1.490642736E-01   9.318182733E+00   1.281357857E+01   1.622459789E+01
   3.205525577E-01   1.593991047E-01   1.705565964E-01   1.914917484E-01   1.007623545E+01   1.353141701E+01   1.627797711E+01   3.394214826E-01   2.949796801E-01   3.599490903E-01   1.096470870E+01   1.445321619E+01   1.741904985E+01   9.249973472E-02   1.225016927E-01   1.306420645E-01   9.541950931E+00   1.282073587E+01   1.548078231E+01
   3.225535452E-01   1.577333940E-01   1.712810536E-01   1.916630664E-01   1.008696333E+01   1.353963930E+01   1.630999213E+01   3.407533031E-01   3.036852665E-01   3.477924364E-01   1.090180134E+01   1.475965557E+01   1.745470698E+01   1.108074173E-01   1.213224053E-01   1.468885322E-01   9.548554970E+00   1.282519224E+01   1.549481546E+01
   3.245545328E-01   1.571204291E-01   1.710554158E-01   1.905314115E-01   1.006916534E+01   1.353532064E+01   1.629354843E+01   3.101572892E-01   3.224242058E-01   3.470284255E-01   1.066159096E+01   1.468796027E+01   1.704439073E+01   1.037223179E-01   1.184774249E-01   1.234635300E-01   9.603592786E+00   1.301399668E+01   1.546713715E+01
   3.264499605E-01   1.572473700E-01   1.721106191E-01   1.916370351E-01   1.008976374E+01   1.357333518E+01   1.632009764E+01   3.229371112E-01   2.888885445E-01   3.594742789E-01   1.067737059E+01   1.402138357E+01   1.726764657E+01   9.715831927E-02   1.165844001E-01   1.276127303E-01   9.526443621E+00   1.294245715E+01   1.538329256E+01
   3.284509480E-01   1.569734959E-01   1.714681024E-01   1.902032514E-01   1.009852530E+01   1.361841340E+01   1.629442020E+01   3.082082768E-01   3.117717039E-01   3.564357445E-01   1.096298702E+01   1.418664897E+01   1.704481500E+01   9.519011136E-02   1.175653805E-01   1.242854245E-01   9.365194411E+00   1.261853883E+01   1.535493696E+01
   3.304519355E-01   1.560634126E-01   1.687957982E-01   1.901324419E-01   1.007605731E+01   1.358123329E+01   1.629398222E+01   3.186132728E-01   3.081444956E-01   3.955108081E-01   1.076857441E+01   1.422958037E+01   1.777032175E+01   9.121485018E-02   1.137626255E-01   1.326271613E-01   9.535051380E+00   1.253733002E+01   1.587402793E+01
   3.322975338E-01   1.559416982E-01   1.704849455E-01   1.900087726E-01   1.009100749E+01   1.360206378E+01   1.628941408E+01   2.915130256E-01   2.897049608E-01   3.495819784E-01   1.092838262E+01   1.445352597E+01   1.744885045E+01   9.374462061E-02   1.138902752E-01   1.260456971E-01   9.329605932E+00   1.288508048E+01   1.523648974E+01
   3.342985511E-01   1.546494433E-01   1.688481879E-01   1.889401441E-01   1.008652715E+01   1.359286725E+01   1.627739206E+01   2.669698261E-01   2.973320690E-01   3.521410533E-01   1.090869164E+01   1.490928639E+01   1.769656276E+01   1.023089624E-01   1.111623026E-01   1.203681431E-01   9.573939804E+00   1.287938723E+01   1.517493199E+01
   3.362995684E-01   1.527038796E-01   1.677693943E-01   1.882720311E-01   1.007509485E+01   1.356553682E+01   1.631019088E+01   3.132847677E-01   3.155146269E-01   3.381743775E-01   1.085120851E+01   1.468910785E+01   1.761292764E+01   9.038526699E-02   1.158275100E-01   1.238745253E-01   9.530848865E+00   1.321097228E+01   1.538171193E+01
   3.382255435E-01   1.527236467E-01   1.696686463E-01   1.866496902E-01   1.009918082E+01   1.363811336E+01   1.628161161E+01   3.269919503E-01   3.035006331E-01   3.500684277E-01   1.089488063E+01   1.447433087E+01   1.723289157E+01   8.770156554E-02   1.200038740E-01   1.236439696E-01   9.630415809E+00   1.306351888E+01   1.564978463E+01
   3.402265608E-01   1.501293915E-01   1.683448149E-01   1.854556320E-01   1.007629819E+01   1.359237347E+01   1.626481972E+01   3.001508117E-01   3.161765180E-01   3.443482888E-01   1.064304961E+01   1.478733293E+01   1.770397516E+01   9.723974946E-02   1.168071798E-01   1.101998712E-01   9.730608530E+00   1.290662726E+01   1.498814465E+01
   3.422275484E-01   1.513642614E-01   1.655842171E-01   1.856525337E-01   1.010705942E+01   1.358356013E+01   1.628866362E+01   3.173299959E-01   3.043803238E-01   3.348237173E-01   1.098585029E+01   1.420293283E+01   1.735326597E+01   8.951375426E-02   1.103217019E-01   1.189098000E-01   9.760512358E+00   1.283436899E+01   1.558913827E+01
   3.440374434E-01   1.506612128E-01   1.666112789E-01   1.844708815E-01   1.011193991E+01   1.363705069E+01   1.628918454E+01   3.034555495E-01   2.832697215E-01   3.253453130E-01   1.076943184E+01   1.394242489E+01   1.705418089E+01   8.831521018E-02   1.074370549E-01   1.191450563E-01   9.835441867E+00   1.335612398E+01   1.615935614E+01
   3.460384607E-01   1.493121287E-01   1.654004935E-01   1.839595452E-01   1.009005131E+01   1.361025224E+01   1.627163061E+01   2.807203099E-01   2.926253165E-01   2.917494352E-01   1.079311834E+01   1.424689137E+01   1.701083922E+01   8.531828207E-02   1.106764824E-01   1.244133538E-01   9.642000385E+00   1.347750040E+01   1.606788539E+01
   3.480394483E-01   1.511862683E-01   1.661783286E-01   1.852339271E-01   1.013263119E+01   1.365443175E+01   1.630632845E+01   3.222246494E-01   3.013592637E-01   3.277582328E-01   1.088606623E+01   1.454204993E+01   1.762661105E+01   9.089273785E-02   1.236804821E-01   1.298203972E-01   9.709171216E+00   1.377940298E+01   1.608292013E+01
   3.500404358E-01   1.508995208E-01   1.663484088E-01   1.848153918E-01   1.014358341E+01   1.365494975E+01   1.630533151E+01   2.909539356E-01   2.762795337E-01   3.024573481E-01   1.062502163E+01   1.440907216E+01   1.749864283E+01   9.197381975E-02   1.218390589E-01   1.218988210E-01   9.961933556E+00   1.357080641E+01   1.574592722E+01
   3.520414531E-01   1.502525924E-01   1.653817053E-01   1.857956441E-01   1.012082123E+01   1.364986667E+01   1.632773793E+01   2.789968032E-01   3.045860312E-01   3.306055635E-01   1.086985143E+01   1.472846394E+01   1.764757742E+01   1.031609214E-01   1.195148822E-01   1.348264492E-01   1.003418028E+01   1.363364902E+01   1.614257520E+01
   3.540424407E-01   1.506770592E-01   1.654046834E-01   1.839581209E-01   1.013525791E+01   1.365266556E+01   1.630013376E+01   3.090696544E-01   2.859528637E-01   3.472082359E-01   1.079872037E+01   1.474137162E+01   1.767418373E+01   1.008029145E-01   1.233014997E-01   1.321479114E-01   9.896622208E+00   1.398508187E+01   1.580986876E+01
   3.559693694E-01   1.495518935E-01   1.628277817E-01   1.833812544E-01   1.012073941E+01   1.363257887E+01   1.629540808E+01   2.939077722E-01   3.223823024E-01   3.426899437E-01   1.064833556E+01   1.465525716E+01   1.762254410E+01   1.014912093E-01   1.256432293E-01   1.327874530E-01   1.004629370E+01   1.371783310E+01   1.602576158E+01
   3.579703271E-01   1.482971309E-01   1.652623918E-01   1.826087762E-01   1.014028515E+01   1.367874649E+01   1.630967685E+01   2.987143552E-01   2.875169525E-01   3.482228981E-01   1.062391992E+01   1.403382839E+01   1.706489553E+01   9.910396788E-02   1.261171320E-01   1.336535924E-01   1.029075067E+01   1.377132469E+01   1.604789767E+01
   3.599713445E-01   1.463366347E-01   1.628690016E-01   1.812799182E-01   1.013646990E+01   1.365778937E+01   1.629614440E+01   2.878867784E-01   2.935450758E-01   3.305241333E-01   1.084178501E+01   1.444519516E+01   1.759383361E+01   1.073814429E-01   1.205864756E-01   1.310872919E-01   1.010159129E+01   1.316005819E+01   1.619589071E+01
   3.619291484E-01   1.443539820E-01   1.617872429E-01   1.791744308E-01   1.012833933E+01   1.366333154E+01   1.630061159E+01   2.875018198E-01   2.732480239E-01   3.590294533E-01   1.087403307E+01   1.408580419E+01   1.759712261E+01   1.041501322E-01   1.295834283E-01   1.389490449E-01   9.745525925E+00   1.353580376E+01   1.609384536E+01
   3.639301360E-01   1.441953459E-01   1.622328449E-01   1.790463727E-01   1.014269063E+01   1.370175844E+01   1.629194187E+01   2.803910943E-01   2.840897549E-01   3.381073811E-01   1.118724442E+01   1.497876196E+01   1.769911564E+01   1.043362858E-01   1.281861142E-01   1.411146861E-01   1.007992400E+01   1.306975474E+01   1.605051636E+01
   3.659311533E-01   1.433586625E-01   1.623580521E-01   1.789123899E-01   1.015366671E+01   1.370741702E+01   1.632125913E+01   2.917920375E-01   2.932834507E-01   3.051298311E-01   1.071694863E+01   1.445521065E+01   1.716841815E+01   9.800509715E-02   1.310634483E-01   1.338578319E-01   9.864977983E+00   1.355394148E+01   1.581646942E+01
   3.679321706E-01   1.435076231E-01   1.624331902E-01   1.790385358E-01   1.015619015E+01   1.374090336E+01   1.632763753E+01   2.939809195E-01   2.848174368E-01   3.416582616E-01   1.082297324E+01   1.489686846E+01   1.789072159E+01   9.349097256E-02   1.249833739E-01   1.355655505E-01   9.947072644E+00   1.306598515E+01   1.634306101E+01
   3.699331284E-01   1.461686088E-01   1.593797003E-01   1.791376510E-01   1.019496184E+01   1.371562331E+01   1.631962086E+01   2.927583308E-01   2.762096540E-01   3.132446118E-01   1.090830077E+01   1.492205529E+01   1.685601650E+01   8.488071711E-02   1.138494553E-01   1.237801380E-01   9.758335958E+00   1.364500870E+01   1.549925462E+01
   3.719341457E-01   1.446658752E-01   1.607114766E-01   1.794633877E-01   1.016997526E+01   1.373973458E+01   1.635573977E+01   2.800817644E-01   2.937341127E-01   3.425749629E-01   1.057775526E+01   1.487371413E+01   1.741263347E+01   9.693354748E-02   1.227184962E-01   1.471402669E-01   1.017266143E+01   1.380384291E+01   1.635218407E+01
   3.738343418E-01   1.444554101E-01   1.626301744E-01   1.799289080E-01   1.019318030E+01   1.376606481E+01   1.635672071E+01   2.981888684E-01   2.591280637E-01   3.268306626E-01   1.079238019E+01   1.380815170E+01   1.712576037E+01   1.014520669E-01   1.271193437E-01   1.293316587E-01   1.019021090E+01   1.368988657E+01   1.594480585E+01
   3.758353591E-01   1.454131252E-01   1.611075176E-01   1.795775941E-01   1.019020787E+01   1.377518384E+01   1.634959911E+01   2.765348855E-01   2.855676780E-01   2.967366151E-01   1.076628256E+01   1.459682510E+01   1.759441664E+01   9.566649545E-02   1.203510619E-01   1.232506845E-01   1.001690503E+01   1.353281845E+01   1.633766868E+01
   3.778363764E-01   1.438844862E-01   1.606097008E-01   1.790873562E-01   1.018227178E+01   1.374908151E+01   1.634860406E+01   2.685938516E-01   2.953167941E-01   3.182492834E-01   1.087946700E+01   1.441686305E+01   1.679374869E+01   9.345494931E-02   1.206996478E-01   1.425993542E-01   9.961668000E+00   1.330484166E+01   1.615593536E+01
   3.798373342E-01   1.434081157E-01   1.586728395E-01   1.774039631E-01   1.019241602E+01   1.375832970E+01   1.632840078E+01   2.624179658E-01   2.701309950E-01   3.163473118E-01   1.074311613E+01   1.447449510E+01   1.736406876E+01   9.476049720E-02   1.163401270E-01   1.265496819E-01   9.979204441E+00   1.375753080E+01   1.648134316E+01
   3.818383515E-01   1.416680256E-01   1.587751306E-01   1.756386132E-01   1.018588331E+01   1.380647434E+01   1.631426506E+01   2.665180458E-01   2.764581733E-01   3.168056624E-01   1.113761494E+01   1.409444708E+01   1.742014854E+01   9.352387664E-02   1.232321268E-01   1.269349987E-01   9.783834283E+00   1.327751266E+01   1.576486286E+01
   3.838393688E-01   1.401301311E-01   1.562372854E-01   1.743435471E-01   1.019561850E+01   1.373432463E+01   1.632574893E+01   2.977966754E-01   2.825181872E-01   3.124507548E-01   1.083563924E+01   1.493950584E+01   1.725567822E+01   1.018977137E-01   1.289271551E-01   1.319949852E-01   9.921208962E+00   1.332837847E+01   1.567008397E+01
   3.857365549E-01   1.408421522E-01   1.560276340E-01   1.750955579E-01   1.022525060E+01   1.377672578E+01   1.636942423E+01   2.857725815E-01   2.708870027E-01   3.237151015E-01   1.081143717E+01   1.477385808E+01   1.759228342E+01   9.369174341E-02   1.207624242E-01   1.256630102E-01   9.980822528E+00   1.344304059E+01   1.584186898E+01
   3.877375424E-01   1.394574638E-01   1.576002417E-01   1.744579366E-01   1.022922900E+01   1.382134690E+01   1.635861264E+01   2.714486439E-01   2.798980397E-01   3.219111257E-01   1.086254910E+01   1.464131781E+01   1.765923084E+01   9.448564409E-02   1.175278807E-01   1.262565157E-01   9.818760882E+00   1.353438682E+01   1.585509648E+01
   3.897385597E-01   1.389544152E-01   1.579135790E-01   1.752033206E-01   1.022565574E+01   1.382923875E+01   1.640363655E+01   2.604328689E-01   2.887920689E-01   2.991795907E-01   1.082218836E+01   1.498511638E+01   1.706608760E+01   9.358537741E-02   1.173929704E-01   1.197759568E-01   1.010148966E+01   1.382127713E+01   1.511178807E+01
   3.917395771E-01   1.405084893E-01   1.584957077E-01   1.759234063E-01   1.024520179E+01   1.387417988E+01   1.641419216E+01   2.700644355E-01   2.951190899E-01   2.764887184E-01   1.089946303E+01   1.449307002E+01   1.732424608E+01   9.376053969E-02   1.186388349E-01   1.268663247E-01   9.904758389E+00   1.380106859E+01   1.562687094E+01
   3.937405348E-01   1.409800053E-01   1.567599826E-01   1.758019540E-01   1.024054249E+01   1.387594114E+01   1.639830865E+01   2.572067655E-01   2.615084639E-01   3.388756557E-01   1.086875492E+01   1.462431181E+01   1.812685273E+01   9.710081138E-02   1.210800282E-01   1.285392871E-01   9.788301599E+00   1.303016629E+01   1.561668483E+01
   3.957415521E-01   1.421618275E-01   1.578448723E-01   1.762026509E-01   1.026369088E+01   1.386847382E+01   1.641787049E+01   2.873990884E-01   3.008407317E-01   2.974484827E-01   1.078608971E+01   1.489985657E+01   1.766992289E+01   9.609455439E-02   1.190979631E-01   1.297241750E-01   9.857336112E+00   1.334359007E+01   1.597266535E+01
   3.977425396E-01   1.403747535E-01   1.571762858E-01   1.755749892E-01   1.023737007E+01   1.384870136E+01   1.640965862E+01   2.783733031E-01   2.818303293E-01   3.244172185E-01   1.098637233E+01   1.479276293E+01   1.760787477E+01   9.870849849E-02   1.239854871E-01   1.392716203E-01   9.675872250E+00   1.330582395E+01   1.602163701E+01
   3.997435570E-01   1.403597649E-01   1.550661030E-01   1.743764644E-01   1.024600373E+01   1.384418469E+01   1.637558846E+01   3.025813457E-01   2.840199277E-01   3.199117873E-01   1.087094986E+01   1.491058685E+01   1.736747097E+01   8.989395986E-02   1.195560080E-01   1.236466781E-01   9.753276828E+00   1.333765083E+01   1.531953311E+01
   4.017235339E-01   1.382719225E-01   1.550488505E-01   1.730231932E-01   1.024468843E+01   1.387587330E+01   1.640209365E+01   2.743432950E-01   2.725916721E-01   3.082666409E-01   1.113334259E+01   1.468285196E+01   1.719193937E+01   9.314964725E-02   1.204181632E-01   1.244033585E-01   9.676446503E+00   1.354680850E+01   1.557954382E+01
   4.037245512E-01   1.359486503E-01   1.554669277E-01   1.702392706E-01   1.024153630E+01   1.388136713E+01   1.635606891E+01   2.565782503E-01   2.991472283E-01   3.180689138E-01   1.129932274E+01   1.546522921E+01   1.802371825E+01   9.512360421E-02   1.239137901E-01   1.237983899E-01   9.752572871E+00   1.428582800E+01   1.511020727E+01
   4.057255685E-01   1.355202372E-01   1.534250730E-01   1.701032354E-01   1.023973236E+01   1.387924503E+01   1.639444556E+01   2.508528690E-01   2.873998748E-01   3.305924928E-01   1.071931515E+01   1.498125455E+01   1.766890453E+01   9.122558813E-02   1.256558108E-01   1.273633198E-01   9.662408198E+00   1.330793728E+01   1.575455181E+01
   4.077265561E-01   1.349849815E-01   1.549302944E-01   1.691147848E-01   1.027983874E+01   1.391979325E+01   1.639191490E+01   2.821537958E-01   2.753645449E-01   2.851744540E-01   1.121696606E+01   1.508103977E+01   1.761822218E+01   8.857779633E-02   1.230241652E-01   1.260198265E-01   9.728267139E+00   1.359175094E+01   1.543584689E+01
   4.097275436E-01   1.350534827E-01   1.539451431E-01   1.693736338E-01   1.028916983E+01   1.391091897E+01   1.640083175E+01   2.594897466E-01   2.747079310E-01   2.983658130E-01   1.102065584E+01   1.466418170E+01   1.739221578E+01   9.495945946E-02   1.268296025E-01   1.313057468E-01   1.019967536E+01   1.368171903E+01   1.620375275E+01
   4.117285609E-01   1.351713181E-01   1.556498414E-01   1.700540407E-01   1.030695319E+01   1.395316339E+01   1.642362118E+01   2.680984905E-01   2.700886548E-01   2.805980248E-01   1.114630997E+01   1.447355616E+01   1.702852961E+01   8.319434328E-02   1.239724338E-01   1.217889339E-01   9.644639018E+00   1.349583134E+01   1.539872115E+01
   4.135774672E-01   1.376078244E-01   1.561298194E-01   1.718154234E-01   1.033723369E+01   1.397729856E+01   1.644064257E+01   2.601440713E-01   2.759866121E-01   3.137341365E-01   1.107926385E+01   1.494353856E+01   1.796076494E+01   9.672378610E-02   1.117152853E-01   1.139871003E-01   1.015588032E+01   1.329085404E+01   1.537505768E+01
   4.155784547E-01   1.376955011E-01   1.555303248E-01   1.714379928E-01   1.033344562E+01   1.399904590E+01   1.642362658E+01   2.668451295E-01   2.703552426E-01   2.956201477E-01   1.105144812E+01   1.512577751E+01   1.742809684E+01   9.371562203E-02   1.322337102E-01   1.200940326E-01   9.685284672E+00   1.374532299E+01   1.584130375E+01
   4.175794423E-01   1.364194883E-01   1.547907414E-01   1.719753762E-01   1.029322755E+01   1.394707834E+01   1.643519059E+01   2.608903983E-01   2.770794368E-01   3.290186883E-01   1.107462216E+01   1.525228767E+01   1.831699662E+01   9.472508555E-02   1.162590463E-01   1.180410656E-01   9.823907466E+00   1.328863972E+01   1.524546102E+01
   4.194805622E-01   1.362421513E-01   1.536842251E-01   1.709994220E-01   1.029311814E+01   1.395341879E+01   1.639543828E+01   2.637246757E-01   2.843242250E-01   3.089573646E-01   1.109771368E+01   1.460243398E+01   1.755760974E+01   9.050971889E-02   1.142035543E-01   1.261620759E-01   9.864188460E+00   1.322935953E+01   1.560706130E+01
   4.214815497E-01   1.349135909E-01   1.501417370E-01   1.678746377E-01   1.027392211E+01   1.393549595E+01   1.636485867E+01   2.807415237E-01   2.752248904E-01   3.162044070E-01   1.134297422E+01   1.496168487E+01   1.745584862E+01   9.271800608E-02   1.131126344E-01   1.168358114E-01   9.803637563E+00   1.348768670E+01   1.526884351E+01
   4.234825373E-01   1.329924008E-01   1.502775174E-01   1.678796815E-01   1.027575765E+01   1.396088777E+01   1.641671703E+01   2.612734697E-01   2.481104540E-01   2.868841386E-01   1.118945016E+01   1.517676732E+01   1.723209684E+01   8.779146202E-02   1.126391161E-01   1.187138433E-01   1.007219743E+01   1.377773631E+01   1.542523993E+01
   4.252897501E-01   1.315982884E-01   1.495880574E-01   1.655545275E-01   1.029668868E+01   1.397400224E+01   1.635961818E+01   2.627026744E-01   2.587137133E-01   3.064280310E-01   1.109161612E+01   1.500565560E+01   1.781587574E+01   8.379424440E-02   1.163416298E-01   1.214682894E-01   9.585656959E+00   1.345139454E+01   1.592377443E+01
   4.272907376E-01   1.306581058E-01   1.483186576E-01   1.642121254E-01   1.030971510E+01   1.395265097E+01   1.639672078E+01   2.754763454E-01   2.658670586E-01   2.912159626E-01   1.112463989E+01   1.504753835E+01   1.799583725E+01   9.000420515E-02   1.105756995E-01   1.201863056E-01   1.000723026E+01   1.339645226E+01   1.591622677E+01
   4.292917550E-01   1.312473349E-01   1.494800535E-01   1.645491141E-01   1.034392106E+01   1.398227581E+01   1.641579456E+01   2.619689464E-01   2.763139755E-01   2.923463045E-01   1.115271303E+01   1.502869488E+01   1.807915169E+01   8.962514412E-02   1.167869096E-01   1.194471693E-01   9.880644786E+00   1.355647656E+01   1.569838078E+01
   4.312237501E-01   1.314690000E-01   1.492265172E-01   1.656172796E-01   1.034695938E+01   1.400759907E+01   1.643023757E+01   2.509300355E-01   2.615537922E-01   3.097275265E-01   1.118686801E+01   1.484684406E+01   1.805622886E+01   9.177927848E-02   1.108662270E-01   1.168598386E-01   9.851200770E+00   1.315917202E+01   1.592065183E+01
   4.332247674E-01   1.332081678E-01   1.527118455E-01   1.671557019E-01   1.038136123E+01   1.407412411E+01   1.646598978E+01   2.620643385E-01   2.636045225E-01   2.858427233E-01   1.117019551E+01   1.524705401E+01   1.775422400E+01   8.374665317E-02   1.167586188E-01   1.250872323E-01   9.795343416E+00   1.360053920E+01   1.596821685E+01
   4.352257252E-01   1.331940270E-01   1.519002444E-01   1.679467555E-01   1.035746438E+01   1.402881442E+01   1.647528523E+01   2.306875384E-01   2.368261516E-01   3.036365831E-01   1.068180393E+01   1.451182336E+01   1.700101063E+01   8.164858506E-02   1.143024063E-01   1.229840268E-01   9.689078178E+00   1.326042374E+01   1.558010092E+01
   4.372057617E-01   1.340228258E-01   1.515996208E-01   1.681914211E-01   1.036536662E+01   1.406474181E+01   1.645279761E+01   2.623491520E-01   2.749773845E-01   2.851496930E-01   1.115537549E+01   1.501940567E+01   1.755587761E+01   9.118586907E-02   1.209773667E-01   1.321077380E-01   1.000512703E+01   1.392585320E+01   1.581767594E+01
   4.392067492E-01   1.334676197E-01   1.484943835E-01   1.678500652E-01   1.031461020E+01   1.399750563E+01   1.642173767E+01   2.577117725E-01   2.801657284E-01   2.883547923E-01   1.114967484E+01   1.480262182E+01   1.760637062E+01   9.171713117E-02   1.131000704E-01   1.284589490E-01   1.010504469E+01   1.339947809E+01   1.611556746E+01
   4.412077665E-01   1.323051750E-01   1.468489750E-01   1.654346572E-01   1.033527615E+01   1.400465923E+01   1.639688780E+01   2.461584534E-01   2.754068152E-01   3.062605574E-01   1.101171474E+01   1.513504310E+01   1.844774054E+01   9.274640180E-02   1.183662884E-01   1.158800726E-01   9.929416310E+00   1.376674365E+01   1.470966642E+01
